component_id,date,component_name,type,language,category,license,author,ecosystem,downloads,stars,forks,contributors,open_issues,closed_issues,pull_requests,merged_prs,dependents,usage_growth,market_share,commits,releases,versions,has_new_release,quality_score,documentation_score,community_score,maturity_score,language_trend,category_trend,ecosystem_health,seasonality,hype_factor,future_downloads_3m,future_downloads_6m,future_downloads_12m,growth_rate_3m,growth_rate_6m,will_grow,downloads_ma3,downloads_ma6,growth_acceleration,momentum_score,relative_popularity
489,2023-04-01,api-1489-spring-boot-starter,API,Rust,Code Analysis,LGPL-2.1,VMware,Crates.io,1160,3747,426,49,38,155,9,7,5132,0.306,0.056,30,0,7,0,1.074,0.493,1.000,0.700,1.320,0.989,0.933,1.073,1.000,1027,935,1160,-0.115,-0.194,0,994,948,0.102,0.939,0.104
489,2023-05-01,api-1489-spring-boot-starter,API,Rust,Code Analysis,LGPL-2.1,VMware,Crates.io,1132,3737,462,51,56,169,10,8,5210,-0.024,0.059,36,1,8,1,1.082,0.488,1.000,0.700,1.340,0.985,1.046,1.000,1.000,879,1067,1132,-0.223,-0.057,0,1060,997,0.089,-0.073,0.102
489,2023-06-01,api-1489-spring-boot-starter,API,Rust,Code Analysis,LGPL-2.1,VMware,Crates.io,1076,3700,381,51,39,148,9,7,5282,-0.049,0.040,36,0,8,0,1.066,0.485,1.000,0.700,1.360,0.982,0.984,0.900,1.000,901,869,1076,-0.163,-0.192,0,1123,1024,0.243,-0.150,0.097
489,2023-07-01,api-1489-spring-boot-starter,API,Rust,Code Analysis,LGPL-2.1,VMware,Crates.io,1027,3663,428,51,53,165,6,4,5350,-0.046,0.053,30,0,8,0,1.054,0.483,1.000,0.700,1.380,0.987,0.989,0.800,1.000,935,1027,1027,-0.089,0.000,0,1078,1036,-0.333,-0.138,0.093
489,2023-08-01,api-1489-spring-boot-starter,API,Rust,Code Analysis,LGPL-2.1,VMware,Crates.io,879,3809,421,51,41,125,6,5,5401,-0.143,0.050,32,0,8,0,1.008,0.482,1.000,0.700,1.400,0.981,1.001,0.727,1.000,1067,879,879,0.214,0.000,0,994,1027,-0.433,-0.423,0.081
489,2023-09-01,api-1489-spring-boot-starter,API,Rust,Code Analysis,LGPL-2.1,VMware,Crates.io,901,3771,467,51,42,148,6,5,5455,0.024,0.031,32,0,8,0,1.005,0.483,1.000,0.700,1.420,0.999,1.047,0.700,1.000,869,901,901,-0.035,0.000,0,936,1029,-0.375,0.072,0.083
489,2023-10-01,api-1489-spring-boot-starter,API,Rust,Code Analysis,LGPL-2.1,VMware,Crates.io,935,3733,432,51,46,140,8,6,5514,0.038,0.040,21,1,9,1,1.006,0.486,1.000,0.700,1.440,0.988,1.098,0.727,1.000,935,935,935,0.000,0.000,0,905,992,0.025,0.112,0.085
489,2023-11-01,api-1489-spring-boot-starter,API,Rust,Code Analysis,LGPL-2.1,VMware,Crates.io,1067,3695,401,51,43,176,22,16,5563,-0.086,0.018,94,0,9,0,0.992,0.489,1.000,0.700,1.460,1.018,1.050,0.800,1.000,1067,1067,1067,0.000,0.000,0,968,981,0.437,0.429,0.096
489,2023-12-01,api-1489-spring-boot-starter,API,Rust,Code Analysis,LGPL-2.1,VMware,Crates.io,869,3659,464,54,43,147,6,5,5615,0.017,0.023,20,0,9,0,0.948,0.494,1.000,0.700,1.480,1.000,1.023,0.900,1.000,869,869,869,0.000,0.000,0,957,946,0.128,-0.545,0.080
490,2022-01-01,fast-networking-client,Tool,C++,Networking,MPL-2.0,VMware,Maven Central,306,922,105,38,19,86,11,8,323,0.000,0.032,45,0,1,0,0.645,0.875,1.000,0.667,0.979,1.001,0.840,1.000,1.000,336,330,132,0.098,0.078,1,0,0,0.000,0.000,0.030
490,2022-02-01,fast-networking-client,Tool,C++,Networking,MPL-2.0,VMware,Maven Central,287,913,134,38,18,72,9,7,322,-0.064,0.044,42,0,1,0,0.639,0.886,1.000,0.675,0.962,1.011,0.898,1.073,1.000,314,283,126,0.094,-0.013,0,0,0,0.000,-0.156,0.028
490,2022-03-01,fast-networking-client,Tool,C++,Networking,MPL-2.0,VMware,Maven Central,306,932,108,38,11,53,18,16,322,0.069,0.011,71,0,1,0,0.662,0.896,1.000,0.683,1.021,1.007,0.994,1.100,1.000,342,226,139,0.117,-0.262,0,300,0,0.000,0.171,0.030
490,2022-04-01,fast-networking-client,Tool,C++,Networking,MPL-2.0,VMware,Maven Central,336,923,95,38,27,127,11,8,322,0.097,0.041,52,0,1,0,0.654,0.905,1.000,0.692,1.049,1.018,0.983,1.073,1.000,330,185,134,-0.018,-0.451,0,310,0,0.000,0.246,0.033
490,2022-05-01,fast-networking-client,Tool,C++,Networking,MPL-2.0,VMware,Maven Central,314,914,122,39,22,105,13,10,322,-0.059,0.055,47,0,1,0,0.675,0.912,1.000,0.700,1.010,0.984,0.998,1.000,1.000,283,164,140,-0.098,-0.478,0,319,0,0.000,-0.167,0.030
490,2022-06-01,fast-networking-client,Tool,C++,Networking,MPL-2.0,VMware,Maven Central,342,905,180,39,24,92,10,8,322,0.082,0.058,32,1,2,1,0.679,0.917,1.000,0.708,1.042,1.008,1.018,0.900,1.000,226,141,145,-0.340,-0.587,0,331,315,0.000,0.231,0.033
490,2022-07-01,fast-networking-client,Tool,C++,Networking,MPL-2.0,VMware,Maven Central,330,925,149,39,19,88,9,6,322,-0.036,0.057,49,1,3,1,0.668,0.919,1.000,0.717,0.995,0.987,1.021,0.800,1.000,185,132,174,-0.441,-0.601,0,329,319,-0.116,-0.090,0.032
490,2022-08-01,fast-networking-client,Tool,C++,Networking,MPL-2.0,VMware,Maven Central,283,916,93,39,21,99,6,4,321,-0.143,0.010,29,0,3,0,0.667,0.918,1.000,0.725,1.014,1.004,1.081,0.727,1.000,164,126,158,-0.421,-0.556,0,319,319,-0.192,-0.350,0.028
490,2022-09-01,fast-networking-client,Tool,C++,Networking,MPL-2.0,VMware,Maven Central,226,906,133,39,10,32,15,10,320,-0.201,0.035,77,0,3,0,0.700,0.915,1.000,0.733,0.973,1.018,1.043,0.700,1.000,141,139,143,-0.375,-0.387,0,280,305,-0.457,-0.474,0.022
490,2022-10-01,fast-networking-client,Tool,C++,Networking,MPL-2.0,VMware,Maven Central,185,897,128,39,25,107,7,5,318,-0.184,0.029,35,0,3,0,0.686,0.909,1.000,0.742,0.982,1.007,1.084,0.727,1.000,132,134,134,-0.287,-0.273,0,231,280,-0.423,-0.417,0.018
490,2022-11-01,fast-networking-client,Tool,C++,Networking,MPL-2.0,VMware,Maven Central,164,888,94,39,17,55,10,8,316,-0.111,0.044,43,0,3,0,0.685,0.902,1.000,0.750,0.994,0.986,1.025,0.800,1.000,126,140,109,-0.233,-0.144,0,192,255,-0.323,-0.247,0.016
490,2022-12-01,fast-networking-client,Tool,C++,Networking,MPL-2.0,VMware,Maven Central,141,879,156,39,12,42,11,8,314,-0.047,0.018,40,0,3,0,0.676,0.892,1.000,0.750,0.967,0.997,1.043,0.900,1.000,139,145,81,-0.019,0.027,0,163,222,-0.035,-0.296,0.014
490,2023-01-01,fast-networking-client,Tool,C++,Networking,MPL-2.0,VMware,Maven Central,132,871,164,39,15,65,14,10,312,-0.083,0.031,55,0,3,0,0.690,0.882,1.000,0.750,1.028,0.991,0.901,1.000,1.000,134,174,132,0.019,0.322,1,146,188,0.154,-0.148,0.013
490,2023-02-01,fast-networking-client,Tool,C++,Networking,MPL-2.0,VMware,Maven Central,126,862,99,39,21,106,10,7,306,-0.055,0.049,40,0,3,0,0.659,0.871,1.000,0.750,1.002,0.990,0.873,1.073,1.000,140,158,126,0.116,0.254,1,133,162,0.188,-0.092,0.012
490,2023-03-01,fast-networking-client,Tool,C++,Networking,MPL-2.0,VMware,Maven Central,139,853,157,39,22,69,10,8,304,0.025,0.013,32,0,3,0,0.673,0.860,1.000,0.750,0.951,1.017,0.962,1.100,1.000,145,143,139,0.048,0.031,0,132,148,0.355,0.220,0.014
490,2023-04-01,fast-networking-client,Tool,C++,Networking,MPL-2.0,VMware,Maven Central,134,845,175,39,12,50,8,5,302,-0.033,0.049,25,0,3,0,0.687,0.850,1.000,0.750,0.989,0.982,0.933,1.073,1.000,174,134,134,0.297,-0.002,0,133,139,0.306,-0.070,0.013
490,2023-05-01,fast-networking-client,Tool,C++,Networking,MPL-2.0,VMware,Maven Central,140,836,167,39,14,49,11,8,300,0.047,0.022,39,0,3,0,0.649,0.842,1.000,0.750,1.038,1.002,1.046,1.000,1.000,158,109,140,0.124,-0.220,0,138,135,0.349,0.100,0.014
490,2023-06-01,fast-networking-client,Tool,C++,Networking,MPL-2.0,VMware,Maven Central,145,828,147,39,17,83,10,7,295,0.035,0.049,33,0,3,0,0.670,0.836,1.000,0.750,1.018,0.995,0.984,0.900,1.000,143,81,145,-0.016,-0.445,0,140,136,0.067,0.076,0.014
490,2023-07-01,fast-networking-client,Tool,C++,Networking,MPL-2.0,VMware,Maven Central,174,820,176,39,8,46,6,4,293,0.197,0.016,20,0,3,0,0.641,0.833,1.000,0.750,0.972,0.986,0.989,0.800,1.000,134,174,174,-0.231,0.000,0,153,143,0.277,0.442,0.017
490,2023-08-01,fast-networking-client,Tool,C++,Networking,MPL-2.0,VMware,Maven Central,158,870,92,39,20,87,6,4,291,-0.093,0.014,22,1,4,1,0.634,0.832,1.000,0.750,0.995,0.986,1.001,0.727,1.000,109,158,158,-0.306,0.000,0,159,148,0.008,-0.205,0.016
490,2023-09-01,fast-networking-client,Tool,C++,Networking,MPL-2.0,VMware,Maven Central,143,862,172,39,27,96,7,5,289,-0.094,0.020,34,0,4,0,0.612,0.833,1.000,0.750,1.048,1.011,1.047,0.700,1.000,81,143,143,-0.436,0.000,0,158,149,-0.063,-0.202,0.014
490,2023-10-01,fast-networking-client,Tool,C++,Networking,MPL-2.0,VMware,Maven Central,134,853,163,39,21,112,7,5,287,-0.064,0.044,21,0,4,0,0.603,0.838,1.000,0.750,1.004,1.002,1.098,0.727,1.000,134,134,134,0.000,0.000,0,145,149,-0.528,-0.137,0.013
490,2023-11-01,fast-networking-client,Tool,C++,Networking,MPL-2.0,VMware,Maven Central,109,942,100,39,13,55,8,6,285,-0.182,0.027,34,0,4,0,0.576,0.845,1.000,0.750,1.023,0.991,1.050,0.800,1.000,109,109,109,0.000,0.000,0,129,144,-0.430,-0.372,0.011
490,2023-12-01,fast-networking-client,Tool,C++,Networking,MPL-2.0,VMware,Maven Central,81,932,93,39,12,84,9,7,282,-0.181,0.021,27,1,5,1,0.577,0.853,1.000,0.750,0.997,0.981,1.023,0.900,1.000,81,81,81,0.000,0.000,0,108,133,-0.420,-0.503,0.008
491,2022-01-01,micro-library-1491-utils,Library,JavaScript,Caching,GPL-3.0,University Research,npm,134,352,43,13,18,67,18,14,889,0.000,0.036,75,0,1,0,0.790,0.677,1.000,0.550,0.975,1.014,0.840,1.000,1.000,196,239,156,0.461,0.780,1,0,0,0.000,0.000,0.013
491,2022-02-01,micro-library-1491-utils,Library,JavaScript,Caching,GPL-3.0,University Research,npm,150,348,54,13,15,70,11,8,890,0.117,0.041,51,3,4,1,0.768,0.686,1.000,0.550,0.973,1.001,0.898,1.073,1.000,221,186,173,0.471,0.238,1,0,0,0.000,0.254,0.015
491,2022-03-01,micro-library-1491-utils,Library,JavaScript,Caching,GPL-3.0,University Research,npm,179,361,54,13,5,54,10,7,892,0.191,0.022,45,2,6,1,0.806,0.694,1.000,0.550,0.950,0.994,0.994,1.100,1.000,224,212,169,0.251,0.187,1,154,0,0.000,0.431,0.018
491,2022-04-01,micro-library-1491-utils,Library,JavaScript,Caching,GPL-3.0,University Research,npm,196,358,71,13,5,38,8,6,896,0.097,0.017,33,0,6,0,0.811,0.700,1.000,0.550,0.968,0.980,0.983,1.073,1.000,239,183,204,0.218,-0.070,0,175,0,0.000,0.226,0.019
491,2022-05-01,micro-library-1491-utils,Library,JavaScript,Caching,GPL-3.0,University Research,npm,221,354,80,12,16,63,11,8,901,0.125,0.037,36,3,9,1,0.843,0.706,1.000,0.550,1.005,0.989,0.998,1.000,1.000,186,163,219,-0.158,-0.261,0,199,0,0.000,0.291,0.022
491,2022-06-01,micro-library-1491-utils,Library,JavaScript,Caching,GPL-3.0,University Research,npm,224,350,98,12,6,67,7,5,906,0.013,0.021,37,0,9,0,0.844,0.709,1.000,0.550,0.997,0.981,1.018,0.900,1.000,212,136,210,-0.051,-0.391,0,214,184,0.000,0.031,0.022
491,2022-07-01,micro-library-1491-utils,Library,JavaScript,Caching,GPL-3.0,University Research,npm,239,347,67,13,5,36,25,21,913,0.070,0.058,112,0,9,0,0.836,0.711,1.000,0.550,0.980,0.996,1.021,0.800,1.000,183,156,176,-0.237,-0.349,0,228,202,-0.243,0.166,0.023
491,2022-08-01,micro-library-1491-utils,Library,JavaScript,Caching,GPL-3.0,University Research,npm,186,359,93,13,9,33,8,6,920,0.054,0.052,39,0,9,0,0.835,0.711,1.000,0.550,0.957,0.981,1.081,0.727,1.000,163,173,145,-0.122,-0.068,0,216,208,-0.629,-0.507,0.018
491,2022-09-01,micro-library-1491-utils,Library,JavaScript,Caching,GPL-3.0,University Research,npm,212,361,51,13,5,59,14,11,925,-0.158,0.023,50,0,9,0,0.869,0.708,1.000,0.550,0.977,0.992,1.043,0.700,1.000,136,169,209,-0.358,-0.206,0,213,213,-0.303,0.330,0.021
491,2022-10-01,micro-library-1491-utils,Library,JavaScript,Caching,GPL-3.0,University Research,npm,183,375,65,13,5,61,10,7,928,-0.140,0.056,41,1,10,1,0.853,0.704,1.000,0.550,0.997,0.986,1.084,0.727,1.000,156,204,195,-0.147,0.119,1,194,211,-0.455,-0.316,0.018
491,2022-11-01,micro-library-1491-utils,Library,JavaScript,Caching,GPL-3.0,University Research,npm,163,372,76,13,9,65,17,15,929,-0.106,0.040,80,0,10,0,0.872,0.698,1.000,0.550,1.006,0.993,1.025,0.800,1.000,173,219,185,0.061,0.343,1,186,201,0.037,-0.234,0.016
491,2022-12-01,micro-library-1491-utils,Library,JavaScript,Caching,GPL-3.0,University Research,npm,136,368,72,12,5,28,12,10,930,-0.076,0.035,41,2,12,1,0.866,0.690,1.000,0.550,0.962,1.000,1.043,0.900,1.000,169,210,174,0.238,0.540,1,161,187,-0.307,-0.355,0.013
491,2023-01-01,micro-library-1491-utils,Library,JavaScript,Caching,GPL-3.0,University Research,npm,156,364,100,13,21,96,11,7,931,0.033,0.030,42,0,12,0,0.863,0.682,1.000,0.550,0.976,1.010,0.901,1.000,1.000,204,176,156,0.311,0.129,1,152,173,0.090,0.316,0.015
491,2023-02-01,micro-library-1491-utils,Library,JavaScript,Caching,GPL-3.0,University Research,npm,173,366,90,13,20,85,9,7,933,0.111,0.013,48,0,12,0,0.827,0.674,1.000,0.550,0.950,0.990,0.873,1.073,1.000,219,145,173,0.267,-0.163,0,155,171,0.182,0.250,0.017
491,2023-03-01,micro-library-1491-utils,Library,JavaScript,Caching,GPL-3.0,University Research,npm,169,362,82,16,10,45,8,5,935,-0.027,0.050,43,3,15,1,0.851,0.665,1.000,0.550,1.028,1.009,0.962,1.100,1.000,210,209,169,0.244,0.240,1,166,163,0.596,-0.060,0.017
491,2023-04-01,micro-library-1491-utils,Library,JavaScript,Caching,GPL-3.0,University Research,npm,204,358,97,17,8,43,10,8,939,0.212,0.059,42,0,15,0,0.830,0.658,1.000,0.550,0.974,0.994,0.933,1.073,1.000,176,195,204,-0.139,-0.046,0,182,167,0.457,0.490,0.020
491,2023-05-01,micro-library-1491-utils,Library,JavaScript,Caching,GPL-3.0,University Research,npm,219,355,87,17,14,87,19,15,943,-0.021,0.052,87,0,15,0,0.827,0.652,1.000,0.550,1.030,1.019,1.046,1.000,1.000,145,185,219,-0.340,-0.156,0,197,176,0.206,0.174,0.021
491,2023-06-01,micro-library-1491-utils,Library,JavaScript,Caching,GPL-3.0,University Research,npm,210,351,89,17,10,65,10,7,948,0.049,0.026,42,0,15,0,0.813,0.647,1.000,0.550,0.986,0.998,0.984,0.900,1.000,209,174,210,-0.003,-0.169,0,211,189,0.007,-0.102,0.021
491,2023-07-01,micro-library-1491-utils,Library,JavaScript,Caching,GPL-3.0,University Research,npm,176,348,99,17,16,80,11,9,953,0.042,0.023,42,1,16,1,0.783,0.644,1.000,0.550,1.019,0.999,0.989,0.800,1.000,195,176,176,0.108,0.000,0,202,192,-0.449,-0.362,0.017
491,2023-08-01,micro-library-1491-utils,Library,JavaScript,Caching,GPL-3.0,University Research,npm,145,344,106,17,19,98,9,7,958,-0.053,0.059,33,1,17,1,0.769,0.643,1.000,0.550,0.979,0.983,1.001,0.727,1.000,185,145,145,0.278,0.000,0,177,187,-0.606,-0.382,0.014
491,2023-09-01,micro-library-1491-utils,Library,JavaScript,Caching,GPL-3.0,University Research,npm,209,341,54,17,13,62,9,7,963,0.010,0.047,49,2,19,1,0.767,0.645,1.000,0.550,1.024,1.010,1.047,0.700,1.000,174,209,209,-0.166,0.000,0,177,194,-0.247,1.029,0.020
491,2023-10-01,micro-library-1491-utils,Library,JavaScript,Caching,GPL-3.0,University Research,npm,195,337,125,17,10,52,9,6,967,-0.068,0.054,36,0,19,0,0.751,0.648,1.000,0.550,1.040,1.004,1.098,0.727,1.000,195,195,195,0.000,0.000,0,183,192,0.246,-0.156,0.019
491,2023-11-01,micro-library-1491-utils,Library,JavaScript,Caching,GPL-3.0,University Research,npm,185,334,76,17,17,81,9,6,970,-0.050,0.059,38,2,21,1,0.721,0.653,1.000,0.550,1.009,0.990,1.050,0.800,1.000,185,185,185,0.000,0.000,0,196,187,0.617,-0.113,0.018
491,2023-12-01,micro-library-1491-utils,Library,JavaScript,Caching,GPL-3.0,University Research,npm,174,362,113,17,10,71,11,9,972,-0.058,0.056,40,2,23,1,0.750,0.660,1.000,0.550,0.970,0.988,1.023,0.900,1.000,174,174,174,0.000,0.000,0,185,181,-0.163,-0.131,0.017
492,2022-01-01,fast-api-1492-spring-boot-starter,API,Rust,Logging,Unlicense,Open Source Community,Crates.io,69,829,101,26,16,53,18,12,2619,0.000,0.041,88,0,1,0,0.737,0.520,1.000,0.517,1.020,1.002,0.840,1.000,1.000,68,70,38,-0.017,0.010,0,0,0,0.000,0.000,0.007
492,2022-02-01,fast-api-1492-spring-boot-starter,API,Rust,Logging,Unlicense,Open Source Community,Crates.io,69,820,122,26,12,66,22,16,2617,0.002,0.042,91,0,1,0,0.740,0.526,1.000,0.525,1.040,0.982,0.898,1.073,1.000,69,66,37,-0.005,-0.047,0,0,0,0.000,0.003,0.007
492,2022-03-01,fast-api-1492-spring-boot-starter,API,Rust,Logging,Unlicense,Open Source Community,Crates.io,70,937,128,26,16,57,22,18,2617,0.008,0.017,100,0,1,0,0.726,0.532,1.000,0.533,1.060,1.000,0.994,1.100,1.000,74,60,40,0.067,-0.135,0,69,0,0.000,0.015,0.007
492,2022-04-01,fast-api-1492-spring-boot-starter,API,Rust,Logging,Unlicense,Open Source Community,Crates.io,68,927,125,26,28,109,23,19,2611,-0.026,0.037,95,0,1,0,0.741,0.538,1.000,0.542,1.080,1.005,0.983,1.073,1.000,70,53,66,0.027,-0.221,0,69,0,0.000,-0.048,0.007
492,2022-05-01,fast-api-1492-spring-boot-starter,API,Rust,Logging,Unlicense,Open Source Community,Crates.io,69,918,115,26,13,56,18,12,2610,0.014,0.037,88,2,3,1,0.780,0.542,1.000,0.550,1.100,0.988,0.998,1.000,1.000,66,43,57,-0.042,-0.382,0,69,0,0.000,0.025,0.007
492,2022-06-01,fast-api-1492-spring-boot-starter,API,Rust,Logging,Unlicense,Open Source Community,Crates.io,74,909,125,26,19,57,19,14,2612,0.081,0.027,78,0,3,0,0.792,0.544,1.000,0.550,1.120,0.998,1.018,0.900,1.000,60,49,69,-0.189,-0.347,0,70,70,0.000,0.152,0.007
492,2022-07-01,fast-api-1492-spring-boot-starter,API,Rust,Logging,Unlicense,Open Source Community,Crates.io,70,913,149,26,11,36,16,13,2613,-0.008,0.052,78,0,3,0,0.793,0.546,1.000,0.550,1.140,1.015,1.021,0.800,1.000,53,38,55,-0.242,-0.449,0,71,70,0.044,-0.116,0.007
492,2022-08-01,fast-api-1492-spring-boot-starter,API,Rust,Logging,Unlicense,Open Source Community,Crates.io,66,904,90,25,14,61,22,17,2611,-0.106,0.056,90,0,3,0,0.805,0.545,1.000,0.550,1.160,0.991,1.081,0.727,1.000,43,37,49,-0.354,-0.434,0,70,69,-0.037,-0.100,0.007
492,2022-09-01,fast-api-1492-spring-boot-starter,API,Rust,Logging,Unlicense,Open Source Community,Crates.io,60,895,123,25,22,88,19,15,2607,-0.085,0.030,87,0,3,0,0.803,0.543,1.000,0.550,1.180,1.016,1.043,0.700,1.000,49,40,41,-0.195,-0.344,0,65,68,-0.256,-0.152,0.006
492,2022-10-01,fast-api-1492-spring-boot-starter,API,Rust,Logging,Unlicense,Open Source Community,Crates.io,53,886,170,25,11,62,20,15,2600,-0.123,0.035,84,0,3,0,0.805,0.540,1.000,0.550,1.200,1.014,1.084,0.727,1.000,38,66,38,-0.274,0.250,1,60,65,-0.269,-0.214,0.005
492,2022-11-01,fast-api-1492-spring-boot-starter,API,Rust,Logging,Unlicense,Open Source Community,Crates.io,43,877,121,27,12,67,18,16,2590,-0.195,0.058,80,0,3,0,0.804,0.535,1.000,0.550,1.220,1.004,1.025,0.800,1.000,37,57,42,-0.124,0.335,1,52,61,-0.312,-0.319,0.004
492,2022-12-01,fast-api-1492-spring-boot-starter,API,Rust,Logging,Unlicense,Open Source Community,Crates.io,49,868,116,27,15,53,14,9,2579,-0.015,0.056,74,0,3,0,0.765,0.530,1.000,0.550,1.240,0.995,1.043,0.900,1.000,40,69,44,-0.185,0.422,1,48,57,-0.005,0.239,0.005
492,2023-01-01,fast-api-1492-spring-boot-starter,API,Rust,Logging,Unlicense,Open Source Community,Crates.io,38,922,170,27,10,40,22,15,2567,-0.084,0.036,101,1,4,1,0.779,0.523,1.000,0.550,1.260,1.001,0.901,1.000,1.000,66,55,38,0.721,0.419,1,43,51,-0.032,-0.334,0.004
492,2023-02-01,fast-api-1492-spring-boot-starter,API,Rust,Logging,Unlicense,Open Source Community,Crates.io,37,913,181,27,23,105,15,12,2555,-0.029,0.021,79,0,4,0,0.787,0.517,1.000,0.550,1.280,1.015,0.873,1.073,1.000,57,49,37,0.524,0.309,1,41,47,0.230,-0.046,0.004
492,2023-03-01,fast-api-1492-spring-boot-starter,API,Rust,Logging,Unlicense,Open Source Community,Crates.io,40,903,177,27,13,80,15,11,2544,0.061,0.055,72,0,4,0,0.768,0.511,1.000,0.550,1.300,0.982,0.962,1.100,1.000,69,41,40,0.745,0.046,0,38,43,0.009,0.099,0.004
492,2023-04-01,fast-api-1492-spring-boot-starter,API,Rust,Logging,Unlicense,Open Source Community,Crates.io,66,894,100,27,15,73,13,11,2536,0.250,0.038,65,0,4,0,0.737,0.505,1.000,0.550,1.320,1.011,0.933,1.073,1.000,55,38,66,-0.175,-0.421,0,48,45,0.994,1.224,0.007
492,2023-05-01,fast-api-1492-spring-boot-starter,API,Rust,Logging,Unlicense,Open Source Community,Crates.io,57,885,137,27,23,112,13,9,2531,0.149,0.034,61,1,5,1,0.766,0.500,1.000,0.550,1.340,0.981,1.046,1.000,1.000,49,42,57,-0.141,-0.260,0,54,48,0.648,-0.247,0.006
492,2023-06-01,fast-api-1492-spring-boot-starter,API,Rust,Logging,Unlicense,Open Source Community,Crates.io,69,877,133,27,10,47,16,11,2526,0.010,0.058,69,1,6,1,0.736,0.497,1.000,0.550,1.360,0.999,0.984,0.900,1.000,41,44,69,-0.401,-0.364,0,64,51,0.931,0.397,0.007
492,2023-07-01,fast-api-1492-spring-boot-starter,API,Rust,Logging,Unlicense,Open Source Community,Crates.io,55,868,160,27,10,68,19,14,2520,-0.050,0.016,82,0,6,0,0.705,0.494,1.000,0.550,1.380,1.015,0.989,0.800,1.000,38,55,55,-0.298,0.000,0,60,54,-0.896,-0.368,0.005
492,2023-08-01,fast-api-1492-spring-boot-starter,API,Rust,Logging,Unlicense,Open Source Community,Crates.io,49,859,119,27,26,110,17,13,2512,-0.105,0.019,69,0,6,0,0.724,0.494,1.000,0.550,1.400,1.002,1.001,0.727,1.000,42,49,49,-0.138,0.000,0,58,56,-0.666,-0.178,0.005
492,2023-09-01,fast-api-1492-spring-boot-starter,API,Rust,Logging,Unlicense,Open Source Community,Crates.io,41,851,139,30,27,120,15,12,2501,-0.168,0.051,57,0,6,0,0.710,0.495,1.000,0.550,1.420,0.981,1.047,0.700,1.000,44,41,41,0.060,0.000,0,48,56,-1.146,-0.247,0.004
492,2023-10-01,fast-api-1492-spring-boot-starter,API,Rust,Logging,Unlicense,Open Source Community,Crates.io,38,842,169,30,17,65,14,11,2489,-0.058,0.036,62,0,6,0,0.707,0.497,1.000,0.550,1.440,1.011,1.098,0.727,1.000,38,38,38,0.000,0.000,0,43,52,-0.123,-0.122,0.004
492,2023-11-01,fast-api-1492-spring-boot-starter,API,Rust,Logging,Unlicense,Open Source Community,Crates.io,42,834,179,30,17,75,12,9,2476,-0.113,0.032,52,0,6,0,0.694,0.501,1.000,0.550,1.460,1.011,1.050,0.800,1.000,42,42,42,0.000,0.000,0,41,49,0.004,0.163,0.004
492,2023-12-01,fast-api-1492-spring-boot-starter,API,Rust,Logging,Unlicense,Open Source Community,Crates.io,44,825,142,30,27,107,14,12,2462,-0.055,0.057,51,0,6,0,0.678,0.507,1.000,0.550,1.480,1.005,1.023,0.900,1.000,44,44,44,0.000,0.000,0,41,45,0.461,0.072,0.004
493,2022-01-01,easy-template-1493-spring-boot-starter,Template,Go,Documentation,GPL-3.0,Amazon,Go Modules,81,510,140,37,16,94,29,23,328,0.000,0.051,132,0,1,0,1.009,0.889,1.000,0.308,1.015,1.000,0.840,1.000,1.000,190,279,671,1.347,2.443,1,0,0,0.000,0.000,0.008
493,2022-02-01,easy-template-1493-spring-boot-starter,Template,Go,Documentation,GPL-3.0,Amazon,Go Modules,113,559,134,37,24,103,17,14,329,0.390,0.046,65,2,3,1,1.045,0.900,1.000,0.317,1.030,1.007,0.898,1.073,1.000,237,323,959,1.102,1.866,1,0,0,0.000,0.801,0.011
493,2022-03-01,easy-template-1493-spring-boot-starter,Template,Go,Documentation,GPL-3.0,Amazon,Go Modules,144,553,65,37,19,100,15,11,331,0.276,0.031,68,0,3,0,1.064,0.910,1.000,0.325,1.045,0.993,0.994,1.100,1.000,263,356,1102,0.830,1.475,1,112,0,0.000,0.596,0.014
493,2022-04-01,easy-template-1493-spring-boot-starter,Template,Go,Documentation,GPL-3.0,Amazon,Go Modules,190,644,118,38,17,61,13,9,335,0.323,0.031,54,0,3,0,1.069,0.919,1.000,0.333,1.060,0.992,0.983,1.073,1.000,279,364,1466,0.467,0.914,1,149,0,0.000,0.738,0.019
493,2022-05-01,easy-template-1493-spring-boot-starter,Template,Go,Documentation,GPL-3.0,Amazon,Go Modules,237,637,121,38,11,77,15,12,341,0.245,0.013,56,0,3,0,1.092,0.926,1.000,0.342,1.075,0.990,0.998,1.000,1.000,323,413,2171,0.364,0.745,1,190,0,0.000,0.581,0.023
493,2022-06-01,easy-template-1493-spring-boot-starter,Template,Go,Documentation,GPL-3.0,Amazon,Go Modules,263,631,122,38,18,102,13,11,348,0.111,0.038,67,0,3,0,1.099,0.931,1.000,0.350,1.090,0.995,1.018,0.900,1.000,356,519,2543,0.352,0.974,1,230,171,0.000,0.269,0.026
493,2022-07-01,easy-template-1493-spring-boot-starter,Template,Go,Documentation,GPL-3.0,Amazon,Go Modules,279,625,87,38,20,73,16,11,357,0.163,0.015,68,0,3,0,1.109,0.933,1.000,0.358,1.105,1.010,1.021,0.800,1.000,364,671,3255,0.305,1.405,1,260,204,-0.880,0.149,0.027
